,cod_tse,cod_ibge,nome_mun,uf,estado,12,13,14,15,16,21,22,27,30,44,80,status
180,04383,1505031,NOVO PROGRESSO,PA,PARÁ,"0,85","17,57","0,02","1,72","00,00","0,02","79,60","0,02","0,04","0,17","0,01",4
181,04391,1502004,CACHOEIRA DO ARARI,PA,PARÁ,"1,03","75,80","0,05","4,74","0,01","0,01","17,87","00,00","0,02","0,46","0,01",1
182,04405,1508357,VITÓRIA DO XINGU,PA,PARÁ,"1,96","47,84","0,03","3,32","00,00","0,02","46,60","0,01","0,03","0,18","0,01",2
183,04413,1502103,CAMETÁ,PA,PARÁ,"1,92","73,81","0,04","3,02","0,01","0,01","20,88","0,00","0,03","0,28","0,00",1
184,04421,1505064,NOVO REPARTIMENTO,PA,PARÁ,"1,61","43,23","0,03","2,65","00,00","0,01","52,23","0,01","0,06","0,17","0,00",4
185,04430,1502202,CAPANEMA,PA,PARÁ,"2,60","57,84","0,05","3,90","0,01","0,02","35,24","0,00","0,09","0,25","0,01",1
186,04448,1501782,BREU BRANCO,PA,PARÁ,"1,90","55,85","0,04","3,14","0,00","0,03","38,62","0,01","0,11","0,29","0,00",1
187,04456,1502301,CAPITÃO POÇO,PA,PARÁ,"2,36","61,26","0,04","3,55","0,02","0,02","32,35","0,00","0,11","0,27","0,01",1
188,04464,1507151,SÃO DOMINGOS DO ARAGUAIA,PA,PARÁ,"1,89","56,21","0,04","2,99","0,02","0,01","38,53","0,01","0,03","0,26","00,00",1
189,04472,1502400,CASTANHAL,PA,PARÁ,"3,25","44,29","0,07","5,13","0,02","0,02","46,53","0,01","0,17","0,48","0,03",3
190,04480,1504950,NOVA ESPERANÇA DO PIRIÁ,PA,PARÁ,"2,00","55,22","0,06","3,38","0,01","00,00","38,98","0,01","0,07","0,27","0,01",1
191,04499,1502509,CHAVES,PA,PARÁ,"1,91","63,52","0,18","5,76","0,03","0,05","27,85","00,00","00,00","0,67","0,03",1
192,04502,1500131,ABEL FIGUEIREDO,PA,PARÁ,"1,40","57,36","0,05","3,31","0,02","00,00","37,72","0,02","0,02","0,10","00,00",1
193,04510,1502608,COLARES,PA,PARÁ,"1,62","71,22","0,06","5,73","00,00","0,02","20,71","00,00","0,04","0,56","0,04",1
194,04529,1502764,CUMARU DO NORTE,PA,PARÁ,"0,69","36,69","0,02","2,24","00,00","0,02","59,95","00,00","0,07","0,32","00,00",4
195,04537,1502707,CONCEIÇÃO DO ARAGUAIA,PA,PARÁ,"2,41","42,92","0,05","3,89","0,01","0,04","50,42","0,00","0,07","0,19","0,01",4
196,04545,1507961,TERRA ALTA,PA,PARÁ,"1,66","63,65","0,02","4,40","0,02","00,00","29,84","00,00","0,10","0,29","0,01",1
197,04553,1502806,CURRALINHO,PA,PARÁ,"1,53","75,99","0,02","2,79","0,01","0,02","19,48","00,00","0,03","0,12","00,00",1
198,04561,1503044,FLORESTA DO ARAGUAIA,PA,PARÁ,"1,57","45,25","0,06","2,76","00,00","0,02","50,16","0,01","0,03","0,15","00,00",4
199,04570,1502905,CURUÇÁ,PA,PARÁ,"1,38","69,60","0,05","4,38","0,01","0,00","24,20","0,01","0,07","0,29","0,00",1
200,04588,1501253,BANNACH,PA,PARÁ,"1,42","38,90","0,05","2,71","0,05","00,00","56,79","00,00","00,00","0,09","00,00",4
201,04596,1503002,FARO,PA,PARÁ,"0,60","79,24","0,04","2,44","00,00","00,00","17,54","00,00","0,02","0,12","00,00",1
202,04600,1504976,NOVA IPIXUNA,PA,PARÁ,"2,79","51,63","0,06","3,87","0,01","0,02","41,31","00,00","0,07","0,21","0,02",1
203,04618,1503101,GURUPÁ,PA,PARÁ,"1,59","69,42","0,02","3,13","00,00","0,02","25,46","00,00","0,04","0,31","00,00",1
204,04626,1505650,PLACAS,PA,PARÁ,"1,85","35,00","0,08","2,82","0,01","0,03","59,81","00,00","0,07","0,33","00,00",4
205,04634,1503200,IGARAPÉ-AÇU,PA,PARÁ,"2,37","68,96","0,09","4,18","0,02","0,01","24,09","00,00","0,05","0,23","0,02",1
206,04642,1504422,MARITUBA,PA,PARÁ,"2,66","50,21","0,05","5,69","0,04","0,02","40,56","0,01","0,12","0,59","0,04",1
207,04650,1503309,IGARAPÉ-MIRI,PA,PARÁ,"2,63","61,30","0,03","3,47","0,00","0,02","32,05","00,00","0,04","0,45","0,01",1
208,04669,1508035,TRACUATEUA,PA,PARÁ,"2,11","75,05","0,07","3,27","0,01","00,00","19,18","00,00","0,06","0,25","00,00",1
209,04677,1503408,INHANGAPI,PA,PARÁ,"2,16","58,46","0,12","5,42","00,00","00,00","33,27","00,00","0,08","0,49","00,00",1
210,04685,1506112,QUATIPURU,PA,PARÁ,"1,86","71,03","0,05","3,98","0,01","0,01","22,60","00,00","0,08","0,36","00,00",1
211,04693,1503507,IRITUIA,PA,PARÁ,"2,71","70,48","0,04","4,05","0,02","00,00","22,21","0,00","0,07","0,41","0,00",1
212,04707,1502152,CANAÃ DOS CARAJÁS,PA,PARÁ,"2,24","36,45","0,04","1,95","0,01","0,01","58,97","0,01","0,08","0,23","0,01",4
213,04715,1503606,ITAITUBA,PA,PARÁ,"2,07","36,88","0,04","2,77","0,01","0,02","57,78","0,00","0,08","0,34","0,00",4
214,04723,1500859,ANAPU,PA,PARÁ,"1,31","38,80","0,02","2,42","0,01","0,02","57,20","0,01","0,02","0,20","00,00",4
215,04731,1503705,ITUPIRANGA,PA,PARÁ,"1,76","59,86","0,04","2,65","00,00","00,00","35,41","00,00","0,08","0,19","0,01",1
216,04740,1502855,CURUÁ,PA,PARÁ,"1,32","73,58","0,02","4,31","00,00","00,00","20,52","0,01","0,01","0,22","00,00",1
217,04758,1503804,JACUNDÁ,PA,PARÁ,"2,16","54,58","0,06","3,30","0,02","0,02","39,48","0,00","0,05","0,32","00,00",1
218,04766,1501956,CACHOEIRA DO PIRIÁ,PA,PARÁ,"2,34","70,65","0,03","3,08","0,01","0,02","23,59","00,00","0,03","0,23","0,01",1
219,04774,1503903,JURUTI,PA,PARÁ,"1,27","56,92","0,02","3,94","00,00","0,00","37,48","0,00","0,07","0,30","0,00",1
220,04782,1505635,PIÇARRA,PA,PARÁ,"1,19","46,03","0,03","3,38","0,01","0,03","49,16","0,03","0,06","0,08","00,00",3
221,04790,1504000,LIMOEIRO DO AJURU,PA,PARÁ,"2,67","69,59","0,03","3,50","00,00","0,01","23,79","0,02","0,06","0,32","0,01",1
222,04804,1501451,BELTERRA,PA,PARÁ,"2,18","50,50","0,05","3,79","0,01","0,02","43,10","00,00","0,05","0,30","0,01",1
223,04812,1504109,MAGALHÃES BARATA,PA,PARÁ,"1,57","65,90","0,08","4,63","0,02","0,03","27,47","00,00","0,02","0,29","00,00",1
224,04820,1507466,SÃO JOÃO DA PONTA,PA,PARÁ,"2,10","66,04","0,12","4,59","0,02","0,04","26,69","00,00","0,04","0,35","00,00",1
225,04839,1504208,MARABÁ,PA,PARÁ,"2,50","44,78","0,06","3,09","0,01","0,02","49,03","0,01","0,15","0,32","0,02",3
226,04847,1507755,SAPUCAIA,PA,PARÁ,"1,61","52,30","00,00","2,73","00,00","0,03","43,08","00,00","0,03","0,22","00,00",1
227,04855,1504307,MARACANÃ,PA,PARÁ,"1,82","65,45","0,02","4,13","0,00","0,01","28,05","00,00","0,06","0,45","00,00",1
228,04863,1504752,MOJUÍ DOS CAMPOS,PA,PARÁ,"2,06","39,33","0,04","3,54","0,02","0,02","54,55","00,00","0,07","0,35","0,01",4
229,04871,1504406,MARAPANIM,PA,PARÁ,"2,53","63,99","0,04","4,48","00,00","0,02","28,48","0,01","0,02","0,42","0,01",1
230,04898,1504505,MELGAÇO,PA,PARÁ,"2,19","64,04","0,09","2,61","00,00","00,00","30,72","0,01","0,02","0,33","00,00",1
231,04910,1504604,MOCAJUBA,PA,PARÁ,"1,89","71,78","0,01","3,23","0,01","0,02","22,75","0,00","0,03","0,26","0,01",1
232,04936,1504703,MOJU,PA,PARÁ,"1,66","69,45","0,02","3,41","0,02","0,01","24,93","00,00","0,05","0,43","0,02",1
233,04952,1504802,MONTE ALEGRE,PA,PARÁ,"1,80","46,79","0,05","4,65","0,01","0,02","46,25","0,01","0,06","0,38","00,00",2
234,04979,1504901,MUANÁ,PA,PARÁ,"1,81","72,42","0,03","3,51","0,01","0,01","21,93","0,00","0,03","0,24","0,00",1
235,04995,1505007,NOVA TIMBOTEUA,PA,PARÁ,"1,59","69,63","0,08","4,10","00,00","0,02","24,29","00,00","0,05","0,23","00,00",1
236,05010,1505106,ÓBIDOS,PA,PARÁ,"1,66","67,42","0,03","3,86","0,01","0,00","26,61","0,01","0,05","0,32","0,02",1
237,05037,1505205,OEIRAS DO PARÁ,PA,PARÁ,"1,78","77,31","0,07","3,08","0,02","0,02","17,45","0,01","0,04","0,24","00,00",1
238,05053,1505304,ORIXIMINÁ,PA,PARÁ,"2,15","55,17","0,06","4,36","0,01","0,02","37,72","0,00","0,08","0,43","0,01",1
239,05070,1505403,OURÉM,PA,PARÁ,"2,98","70,86","0,07","3,42","00,00","0,01","22,27","00,00","0,06","0,33","0,01",1
240,05096,1505502,PARAGOMINAS,PA,PARÁ,"2,23","40,47","0,03","3,00","0,01","0,03","53,77","0,01","0,13","0,32","0,01",4
241,05118,1505601,PEIXE-BOI,PA,PARÁ,"1,69","66,32","0,06","4,07","0,01","00,00","27,63","0,01","0,07","0,13","00,00",1
242,05134,1505700,PONTA DE PEDRAS,PA,PARÁ,"1,33","71,99","0,05","4,38","0,01","0,02","21,47","00,00","0,07","0,67","0,01",1
243,05150,1505809,PORTEL,PA,PARÁ,"2,67","63,76","0,05","3,32","0,03","0,01","29,81","0,01","0,02","0,32","00,00",1
244,05177,1505908,PORTO DE MOZ,PA,PARÁ,"1,36","64,11","0,08","2,78","0,01","00,00","31,41","00,00","0,05","0,21","0,01",1
245,05193,1506005,PRAINHA,PA,PARÁ,"1,29","56,38","0,02","2,37","00,00","0,01","39,72","0,01","0,01","0,16","00,00",1
246,05215,1506104,PRIMAVERA,PA,PARÁ,"2,40","70,73","0,04","4,31","00,00","00,00","22,19","00,00","0,06","0,28","00,00",1
247,05231,1506203,SALINÓPOLIS,PA,PARÁ,"2,30","61,93","0,06","4,18","0,01","0,01","31,18","0,00","0,07","0,26","0,01",1
248,05258,1506302,SALVATERRA,PA,PARÁ,"1,52","67,23","0,09","5,02","0,02","00,00","25,63","00,00","0,01","0,46","0,01",1
249,05274,1506401,SANTA CRUZ DO ARARI,PA,PARÁ,"0,61","69,76","0,02","3,77","00,00","00,00","25,31","0,02","00,00","0,50","00,00",1
250,05290,1506500,SANTA ISABEL DO PARÁ,PA,PARÁ,"2,52","50,92","0,05","5,65","0,02","0,01","40,19","0,00","0,09","0,54","0,01",1
251,05312,1506609,SANTA MARIA DO PARÁ,PA,PARÁ,"2,15","53,17","0,09","4,47","0,02","0,02","39,73","00,00","0,07","0,27","0,01",1
252,05339,1506708,SANTANA DO ARAGUAIA,PA,PARÁ,"1,30","36,88","0,05","2,55","0,01","0,03","59,01","00,00","0,04","0,13","00,00",4
253,05355,1506807,SANTARÉM,PA,PARÁ,"2,73","41,75","0,08","5,27","0,02","0,03","49,40","0,01","0,17","0,54","0,02",3
254,05371,1506906,SANTARÉM NOVO,PA,PARÁ,"2,00","72,57","0,10","2,62","00,00","00,00","22,33","00,00","0,04","0,35","00,00",1
255,05398,1507003,SANTO ANTÔNIO DO TAUÁ,PA,PARÁ,"1,86","60,71","0,04","4,90","0,01","0,01","32,11","0,01","0,06","0,30","0,01",1
256,05410,1507102,SÃO CAETANO DE ODIVELAS,PA,PARÁ,"2,14","69,92","0,02","5,02","00,00","0,01","22,38","0,01","0,09","0,39","0,02",1
257,05436,1507201,SÃO DOMINGOS DO CAPIM,PA,PARÁ,"2,93","71,44","0,03","4,07","0,01","0,03","21,01","00,00","0,05","0,41","0,02",1
258,05452,1507300,SÃO FÉLIX DO XINGU,PA,PARÁ,"1,43","32,97","0,05","2,19","0,01","0,04","63,08","00,00","0,07","0,15","0,01",4
259,05479,1507409,SÃO FRANCISCO DO PARÁ,PA,PARÁ,"2,20","60,21","0,02","3,75","0,01","00,00","33,49","00,00","0,03","0,28","0,01",1
260,05495,1507508,SÃO JOÃO DO ARAGUAIA,PA,PARÁ,"1,71","58,84","0,04","3,02","0,01","0,01","36,14","0,01","0,08","0,12","0,01",1
261,05517,1507607,SÃO MIGUEL DO GUAMÁ,PA,PARÁ,"3,60","62,96","0,04","4,70","0,01","0,01","28,18","00,00","0,09","0,41","0,01",1
262,05533,1507706,SÃO SEBASTIÃO DA BOA VISTA,PA,PARÁ,"1,52","72,78","0,10","2,78","0,01","0,01","22,52","0,01","0,04","0,23","0,01",1
263,05550,1507805,SENADOR JOSÉ PORFÍRIO,PA,PARÁ,"1,57","51,78","0,03","3,01","00,00","0,03","43,16","0,01","0,04","0,35","0,01",1
264,05576,1507904,SOURE,PA,PARÁ,"1,33","72,31","0,04","4,88","0,02","0,02","20,90","0,01","0,03","0,46","0,01",1
265,05592,1508001,TOMÉ-AÇU,PA,PARÁ,"1,78","58,34","0,05","3,57","0,02","0,02","35,80","0,01","0,04","0,36","0,01",1
266,05614,1508100,TUCURUÍ,PA,PARÁ,"2,59","55,10","0,05","3,16","0,02","0,02","38,61","0,01","0,15","0,29","0,01",1
267,05630,1508209,VIGIA,PA,PARÁ,"1,85","66,59","0,05","4,52","0,01","0,01","26,53","0,01","0,09","0,32","0,01",1
268,05657,1508308,VISEU,PA,PARÁ,"1,29","78,07","0,06","2,73","00,00","0,02","17,61","0,01","0,02","0,18","0,01",1
269,05673,1506138,REDENÇÃO,PA,PARÁ,"2,09","31,05","0,06","2,43","0,01","0,02","63,95","0,01","0,11","0,27","0,01",4
270,05690,1506161,RIO MARIA,PA,PARÁ,"1,83","41,47","0,06","2,59","0,02","0,01","53,63","00,00","0,10","0,28","0,02",4
271,05711,1508407,XINGUARA,PA,PARÁ,"1,89","36,53","0,05","2,66","0,01","0,00","58,47","0,00","0,07","0,30","0,02",4
272,05738,1506187,RONDON DO PARÁ,PA,PARÁ,"1,46","46,09","0,03","2,84","0,01","0,01","49,26","0,01","0,06","0,22","00,00",3
273,05754,1508159,URUARÁ,PA,PARÁ,"1,69","26,21","0,02","2,69","0,01","0,01","69,03","0,01","0,04","0,27","0,02",4
274,05770,1504455,MEDICILÂNDIA,PA,PARÁ,"2,47","31,66","0,07","2,87","0,01","0,01","62,51","0,01","0,04","0,34","0,01",4
275,05797,1507458,SÃO GERALDO DO ARAGUAIA,PA,PARÁ,"1,35","43,03","0,05","2,69","0,01","0,01","52,63","00,00","0,04","0,19","00,00",4
276,05819,1502756,CONCÓRDIA DO PARÁ,PA,PARÁ,"1,49","61,10","0,03","3,10","0,02","0,01","33,95","0,01","0,06","0,23","00,00",1
277,05835,1505536,PARAUAPEBAS,PA,PARÁ,"2,77","39,03","0,04","2,41","0,02","0,02","55,28","0,00","0,18","0,22","0,02",4
278,05851,1502772,CURIONÓPOLIS,PA,PARÁ,"1,96","46,27","0,04","2,51","0,02","0,03","48,93","0,01","0,08","0,13","0,02",3
279,05878,1503077,GARRAFÃO DO NORTE,PA,PARÁ,"2,55","68,96","0,03","4,61","00,00","0,01","23,54","00,00","0,05","0,24","0,01",1
280,05894,1506195,RURÓPOLIS,PA,PARÁ,"2,10","38,46","0,02","3,27","0,01","0,01","55,78","0,01","0,10","0,24","0,01",4
281,05916,1505486,PACAJÁ,PA,PARÁ,"1,80","39,22","0,04","3,28","0,01","0,03","55,31","00,00","0,04","0,27","00,00",4
282,05932,1501758,BREJO GRANDE DO ARAGUAIA,PA,PARÁ,"1,82","56,13","0,04","2,30","00,00","0,04","39,42","0,04","0,10","0,12","00,00",1
283,05959,1505437,OURILÂNDIA DO NORTE,PA,PARÁ,"1,73","38,68","0,02","2,11","0,01","0,02","57,20","0,01","0,05","0,18","00,00",4
284,05975,1502939,DOM ELISEU,PA,PARÁ,"2,11","52,40","0,05","2,24","0,00","0,02","42,87","00,00","0,09","0,22","0,00",1
285,05991,1506583,SANTA MARIA DAS BARREIRAS,PA,PARÁ,"1,49","37,68","00,00","2,47","0,02","0,04","58,01","0,01","0,07","0,21","0,01",4
286,06009,1600550,PRACUÚBA,AP,AMAPÁ,"1,22","54,62","0,07","3,09","00,00","0,03","40,51","00,00","0,03","0,43","00,00",1
287,06017,1600105,AMAPÁ,AP,AMAPÁ,"1,63","59,07","0,06","5,52","00,00","0,02","33,04","00,00","0,07","0,60","00,00",1
288,06025,1600535,PORTO GRANDE,AP,AMAPÁ,"2,89","53,41","0,05","3,66","0,01","0,03","39,33","00,00","0,13","0,48","0,01",1
289,06033,1600204,CALÇOENE,AP,AMAPÁ,"2,42","58,03","0,03","4,39","0,02","00,00","34,55","0,03","0,05","0,49","00,00",1
290,06041,1600253,ITAUBAL,AP,AMAPÁ,"2,69","51,52","0,07","4,21","0,03","0,02","40,41","0,05","0,03","0,94","0,03",1
291,06050,1600303,MACAPÁ,AP,AMAPÁ,"3,90","40,88","0,10","7,80","0,05","0,04","45,98","0,02","0,40","0,80","0,03",3
292,06068,1600212,CUTIAS,AP,AMAPÁ,"1,59","56,71","00,00","4,92","00,00","0,02","36,12","00,00","0,02","0,59","0,02",1
293,06076,1600402,MAZAGÃO,AP,AMAPÁ,"2,30","60,87","0,06","5,35","0,01","0,02","30,56","00,00","0,14","0,70","00,00",1
294,06084,1600154,PEDRA BRANCA DO AMAPARI,AP,AMAPÁ,"1,79","54,49","0,11","3,09","00,00","0,01","39,92","00,00","0,09","0,48","0,01",1
295,06092,1600501,OIAPOQUE,AP,AMAPÁ,"2,36","63,12","0,06","2,74","0,04","0,03","30,92","0,01","0,08","0,64","00,00",1
296,06106,1600055,SERRA DO NAVIO,AP,AMAPÁ,"2,22","39,52","00,00","3,03","0,03","00,00","54,55","00,00","0,24","0,37","0,03",4
297,06114,1600238,FERREIRA GOMES,AP,AMAPÁ,"2,30","50,60","0,06","5,85","0,06","00,00","40,81","00,00","0,04","0,28","00,00",1
298,06122,1600808,VITÓRIA DO JARI,AP,AMAPÁ,"2,02","66,45","0,08","2,28","00,00","0,03","28,71","00,00","0,01","0,42","00,00",1
299,06130,1600279,LARANJAL DO JARI,AP,AMAPÁ,"2,86","58,87","0,07","2,98","0,01","0,00","34,74","0,01","0,06","0,38","0,02",1
300,06157,1600600,SANTANA,AP,AMAPÁ,"3,37","42,31","0,06","5,58","0,02","0,02","47,85","0,02","0,23","0,53","0,01",3
301,06173,1600709,TARTARUGALZINHO,AP,AMAPÁ,"2,03","56,53","0,03","3,35","0,01","00,00","37,46","00,00","0,04","0,53","0,03",1
302,07005,2100154,ÁGUA DOCE DO MARANHÃO,MA,MARANHÃO,"2,28","81,77","0,06","1,08","0,03","00,00","14,63","00,00","00,00","0,14","0,03",1
303,07013,2100105,AFONSO CUNHA,MA,MARANHÃO,"1,84","87,45","0,08","0,49","0,02","0,02","10,06","00,00","00,00","0,04","00,00",1
304,07021,2100436,ALTO ALEGRE DO MARANHÃO,MA,MARANHÃO,"2,15","78,00","0,11","0,65","0,02","0,02","18,91","0,01","0,02","0,12","00,00",1
305,07030,2100204,ALCÂNTARA,MA,MARANHÃO,"1,43","77,53","0,02","2,98","0,03","0,03","17,73","0,01","0,07","0,17","00,00",1
306,07048,2100477,ALTO ALEGRE DO PINDARÉ,MA,MARANHÃO,"2,07","81,13","0,11","0,63","00,00","0,02","15,85","00,00","0,03","0,16","0,01",1
307,07056,2100303,ALDEIAS ALTAS,MA,MARANHÃO,"2,37","81,89","0,12","1,14","00,00","0,03","14,17","0,01","0,07","0,18","0,03",1
308,07064,2100832,APICUM-AÇU,MA,MARANHÃO,"2,77","71,25","0,06","1,36","00,00","0,03","24,32","0,01","0,03","0,18","00,00",1
309,07072,2100402,ALTAMIRA DO MARANHÃO,MA,MARANHÃO,"1,81","75,28","0,08","1,09","00,00","00,00","21,35","00,00","0,03","0,36","00,00",1
310,07080,2100550,AMAPÁ DO MARANHÃO,MA,MARANHÃO,"1,75","74,49","0,02","1,28","00,00","0,02","22,30","00,00","00,00","0,10","0,02",1
311,07099,2100501,ALTO PARNAÍBA,MA,MARANHÃO,"2,10","68,01","0,14","1,44","00,00","0,03","28,04","00,00","0,03","0,20","00,00",1
312,07102,2100873,ARAGUANÃ,MA,MARANHÃO,"2,24","80,14","0,14","1,24","00,00","0,02","16,10","00,00","0,02","0,11","00,00",1
313,07110,2100600,AMARANTE DO MARANHÃO,MA,MARANHÃO,"2,32","57,09","0,13","1,56","0,02","0,03","38,58","0,01","0,06","0,20","0,02",1
314,07129,2101251,BACABEIRA,MA,MARANHÃO,"2,14","78,04","0,10","1,71","0,03","00,00","17,72","0,01","0,02","0,23","0,02",1
315,07137,2100709,ANAJATUBA,MA,MARANHÃO,"1,75","81,73","0,12","1,39","0,01","0,03","14,76","0,01","0,01","0,20","0,01",1
316,07145,2101350,BACURITUBA,MA,MARANHÃO,"1,41","86,90","0,08","1,47","0,03","0,03","9,85","00,00","0,03","0,21","00,00",1
317,07153,2100808,ANAPURUS,MA,MARANHÃO,"2,56","78,28","0,13","0,87","0,01","0,02","17,95","0,05","0,03","0,09","0,01",1
318,07161,2101731,BELÁGUA,MA,MARANHÃO,"0,78","89,35","0,05","0,50","00,00","00,00","9,03","00,00","0,10","0,16","0,02",1
319,07170,2100907,ARAIOSES,MA,MARANHÃO,"2,18","82,11","0,15","1,45","0,01","0,01","13,85","0,01","0,05","0,17","0,02",1
320,07188,2101772,BELA VISTA DO MARANHÃO,MA,MARANHÃO,"2,23","77,31","0,11","0,62","0,03","0,04","19,47","00,00","0,04","0,15","00,00",1
321,07196,2101004,ARARI,MA,MARANHÃO,"2,65","74,21","0,09","2,09","0,01","00,00","20,61","0,01","0,09","0,23","0,01",1
322,07200,2101939,BERNARDO DO MEARIM,MA,MARANHÃO,"2,88","73,23","0,25","0,89","00,00","00,00","22,31","00,00","0,05","0,38","00,00",1
323,07218,2101103,AXIXÁ,MA,MARANHÃO,"1,64","78,04","0,09","1,72","0,04","0,02","18,29","00,00","0,06","0,09","0,01",1
324,07226,2102374,CACHOEIRA GRANDE,MA,MARANHÃO,"1,66","80,00","00,00","1,57","0,02","00,00","16,48","00,00","0,03","0,22","0,02",1
325,07234,2101202,BACABAL,MA,MARANHÃO,"2,64","64,48","0,08","1,42","0,02","0,03","31,06","0,01","0,10","0,15","0,02",1
326,07242,2103752,DAVINÓPOLIS,MA,MARANHÃO,"2,40","63,02","0,06","1,78","0,05","00,00","32,33","00,00","0,12","0,24","00,00",1
327,07250,2101301,BACURI,MA,MARANHÃO,"2,40","81,88","0,06","1,26","00,00","0,01","14,27","0,01","0,01","0,10","00,00",1
328,07269,2102036,BOM JESUS DAS SELVAS,MA,MARANHÃO,"1,65","66,82","0,14","0,89","0,01","0,03","30,23","0,01","0,05","0,16","0,01",1
329,07277,2101400,BALSAS,MA,MARANHÃO,"2,61","51,65","0,14","2,06","00,00","0,01","43,18","0,00","0,16","0,19","0,00",1
330,07285,2102077,BOM LUGAR,MA,MARANHÃO,"1,31","76,56","0,05","0,59","00,00","0,01","21,23","00,00","00,00","0,24","00,00",1
331,07293,2101509,BARÃO DE GRAJAÚ,MA,MARANHÃO,"2,64","84,62","0,14","1,55","0,02","00,00","10,63","0,01","0,11","0,27","0,01",1
332,07307,2102150,BREJO DE AREIA,MA,MARANHÃO,"2,97","74,23","0,13","1,06","0,02","0,02","21,11","0,02","0,04","0,42","00,00",1
333,07315,2101608,BARRA DO CORDA,MA,MARANHÃO,"2,03","64,70","0,11","1,32","0,01","0,01","31,60","0,01","0,06","0,13","0,01",1
334,07323,2101970,BOA VISTA DO GURUPI,MA,MARANHÃO,"2,07","71,88","0,09","1,32","00,00","0,02","24,45","00,00","0,04","0,13","00,00",1
335,07331,2101707,BARREIRINHAS,MA,MARANHÃO,"1,74","78,54","0,06","1,87","0,01","0,02","17,48","0,01","0,05","0,21","0,01",1
336,07340,2102325,BURITICUPU,MA,MARANHÃO,"1,81","66,87","0,07","1,09","0,01","0,03","29,89","0,02","0,06","0,15","0,01",1
337,07358,2101806,BENEDITO LEITE,MA,MARANHÃO,"2,04","78,99","0,26","0,71","00,00","00,00","17,93","00,00","00,00","0,06","00,00",1
338,07366,2102358,BURITIRANA,MA,MARANHÃO,"1,99","60,95","0,13","1,47","0,01","00,00","35,26","0,01","0,06","0,10","0,01",1
339,07374,2101905,BEQUIMÃO,MA,MARANHÃO,"2,60","79,97","0,11","1,58","0,01","0,01","15,45","00,00","0,09","0,16","00,00",1
340,07382,2102556,CAMPESTRE DO MARANHÃO,MA,MARANHÃO,"2,10","68,44","0,12","1,37","0,01","00,00","27,78","00,00","0,07","0,10","00,00",1
341,07390,2102101,BREJO,MA,MARANHÃO,"1,62","78,52","0,13","1,41","0,01","0,01","18,09","0,01","0,09","0,11","00,00",1
342,07404,2102754,CAPINZAL DO NORTE,MA,MARANHÃO,"2,47","73,34","0,21","1,53","0,02","0,06","22,20","00,00","0,03","0,14","00,00",1
343,07412,2102200,BURITI,MA,MARANHÃO,"1,81","86,25","0,18","0,94","0,01","0,03","10,58","0,01","0,03","0,14","0,01",1
344,07420,2103125,CENTRAL DO MARANHÃO,MA,MARANHÃO,"1,28","88,51","0,06","1,11","00,00","00,00","8,95","00,00","0,02","0,06","0,02",1
345,07439,2102309,BURITI BRAVO,MA,MARANHÃO,"2,32","83,26","0,18","1,19","0,02","0,03","12,79","0,01","0,07","0,11","0,02",1
346,07447,2103158,CENTRO DO GUILHERME,MA,MARANHÃO,"1,52","80,01","0,21","0,72","0,02","0,02","17,43","00,00","00,00","0,07","00,00",1
347,07455,2102408,CAJAPIÓ,MA,MARANHÃO,"1,21","86,30","0,26","1,88","00,00","00,00","10,04","00,00","0,01","0,28","0,01",1
348,07463,2103174,CENTRO NOVO DO MARANHÃO,MA,MARANHÃO,"2,47","77,70","0,08","0,97","00,00","00,00","18,48","0,07","0,07","0,16","0,01",1
349,07471,2102507,CAJARI,MA,MARANHÃO,"1,71","84,88","0,13","1,31","00,00","0,01","11,83","0,02","0,03","0,10","00,00",1
350,07480,2103257,CIDELÂNDIA,MA,MARANHÃO,"2,07","69,84","0,16","1,61","0,01","0,02","26,14","00,00","0,01","0,12","0,02",1
351,07498,2102606,CÂNDIDO MENDES,MA,MARANHÃO,"2,19","72,95","0,10","1,50","00,00","0,02","23,05","00,00","0,03","0,14","0,02",1
352,07501,2103554,CONCEIÇÃO DO LAGO-AÇU,MA,MARANHÃO,"2,43","74,92","0,15","1,13","0,01","0,01","21,01","0,01","0,02","0,31","00,00",1
353,07510,2102705,CANTANHEDE,MA,MARANHÃO,"1,52","81,48","0,10","1,11","00,00","0,02","15,64","0,02","0,02","0,09","00,00",1
354,07528,2104073,FEIRA NOVA DO MARANHÃO,MA,MARANHÃO,"2,76","64,74","0,12","1,83","00,00","0,08","30,38","00,00","0,02","0,06","00,00",1
355,07536,2102804,CAROLINA,MA,MARANHÃO,"1,88","62,37","0,13","2,06","0,02","0,01","33,15","0,01","0,19","0,17","0,01",1
356,07544,2104081,FERNANDO FALCÃO,MA,MARANHÃO,"1,27","76,07","0,11","1,05","00,00","00,00","21,44","0,01","00,00","0,04","00,00",1
357,07552,2102903,CARUTAPERA,MA,MARANHÃO,"2,29","70,72","0,15","1,89","0,01","0,03","24,68","0,01","0,04","0,17","00,00",1
358,07560,2104099,FORMOSA DA SERRA NEGRA,MA,MARANHÃO,"2,91","61,11","0,28","1,97","0,01","0,04","33,56","00,00","0,04","0,08","00,00",1
359,07579,2103000,CAXIAS,MA,MARANHÃO,"2,99","74,13","0,13","1,98","0,02","0,02","20,39","0,01","0,12","0,18","0,02",1
